txn_id,timestamp,source_account,dest_account,amount,channel,txn_type
MOCK_001180,2026-05-16T12:24:39,457A1192,NEW0000108,385642.74,RTGS,debit
MOCK_001181,2026-05-01T10:42:19,NEW0000151,930B2367,269151.09,net_banking,cash_in
MOCK_001182,2026-05-23T03:01:38,611C3534,NEW0000127,73721.2,cheque,payment
MOCK_001183,2026-05-15T23:53:04,NEW0000179,NEW0000244,251193.97,NEFT,cash_in
MOCK_001184,2026-05-11T11:18:52,NEW0000180,NEW0000074,247517.81,branch_cash,transfer
MOCK_001185,2026-05-11T05:22:55,NEW0000085,614B5989,424036.49,IMPS,transfer
MOCK_001186,2026-05-20T00:29:21,NEW0000198,800043C00,149557.9,RTGS,transfer
MOCK_001187,2026-05-17T21:48:26,NEW0000204,8003479D0,378859.52,branch_cash,transfer
MOCK_001188,2026-05-27T14:28:40,611C3534,457A1192,196892.29,RTGS,cash_in
MOCK_001189,2026-05-15T18:16:18,NEW0000148,NEW0000013,228771.67,RTGS,debit
MOCK_001190,2026-05-11T04:23:43,80052F960,8002BA920,109076.06,IMPS,transfer
MOCK_001191,2026-05-19T06:43:09,NEW0000200,8002BA920,475199.57,branch_cash,payment
MOCK_001192,2026-05-09T17:17:14,NEW0000024,8003479D0,472532.15,NEFT,debit
MOCK_001193,2026-05-20T14:41:13,NEW0000151,8002BA920,122508.05,NEFT,payment
MOCK_001194,2026-05-19T05:20:22,472B9107,NEW0000044,387927.15,NEFT,cash_out
MOCK_001195,2026-05-22T14:36:01,NEW0000166,NEW0000074,183667.85,NEFT,transfer
MOCK_001196,2026-05-11T22:04:05,800043C00,NEW0000130,11523.15,net_banking,cash_in
MOCK_001197,2026-05-19T15:20:44,NEW0000024,NEW0000046,242100.9,branch_cash,cash_in
MOCK_001198,2026-05-27T02:14:44,868A4181,614B5989,92453.08,UPI,cash_out
MOCK_001199,2026-05-24T17:13:02,8006524E0,NEW0000135,31975.19,NEFT,payment
MOCK_001200,2026-05-09T17:38:32,NEW0000030,238A9883,2671.95,net_banking,cash_in
MOCK_001201,2026-05-08T19:49:24,233C9131,130B7545,43919.59,cheque,transfer
MOCK_001202,2026-05-27T10:18:12,NEW0000010,073A8578,85809.88,UPI,payment
MOCK_001203,2026-05-26T22:16:27,80026B6A0,NEW0000075,222465.69,net_banking,cash_in
MOCK_001204,2026-05-11T04:28:50,NEW0000054,NEW0000130,343968.28,UPI,payment
MOCK_001205,2026-05-07T12:21:49,8002BA920,928C4969,301076.17,IMPS,debit
MOCK_001206,2026-05-04T14:38:07,233C9131,NEW0000108,274928.81,cheque,cash_out
MOCK_001207,2026-05-13T08:08:25,NEW0000041,8001A4930,338266.07,RTGS,debit
MOCK_001208,2026-05-10T08:25:37,NEW0000074,NEW0000162,357225.34,RTGS,cash_out
MOCK_001209,2026-05-19T09:29:57,NEW0000080,NEW0000111,12964.67,IMPS,transfer
MOCK_001210,2026-05-20T17:56:04,8006524E0,8005FF2D0,32989.02,NEFT,cash_in
MOCK_001211,2026-05-14T06:49:17,NEW0000199,NEW0000210,4941.57,branch_cash,payment
MOCK_001212,2026-05-09T12:44:30,868A4181,NEW0000031,263242.57,cheque,debit
MOCK_001213,2026-05-28T18:36:44,NEW0000125,NEW0000054,432700.52,cheque,debit
MOCK_001214,2026-05-19T21:52:27,800422350,NEW0000049,90344.44,branch_cash,cash_out
MOCK_001215,2026-05-08T13:09:37,005B7236,525E1591,328784.89,RTGS,cash_out
MOCK_001216,2026-05-18T23:15:24,NEW0000280,NEW0000292,353754.13,IMPS,debit
MOCK_001217,2026-05-23T18:02:06,NEW0000145,NEW0000054,251119.6,cheque,cash_out
MOCK_001218,2026-05-15T19:34:08,614B5989,NEW0000058,317821.27,NEFT,cash_in
MOCK_001219,2026-05-04T20:35:41,NEW0000244,NEW0000162,38355.84,IMPS,transfer
MOCK_001220,2026-05-27T21:38:34,800422350,611C3534,464795.21,UPI,cash_out
MOCK_001221,2026-05-26T00:01:54,NEW0000187,800043C00,342564.08,NEFT,cash_out
MOCK_001222,2026-05-01T08:29:37,457A1192,NEW0000190,357082.89,ATM,payment
MOCK_001223,2026-05-30T13:45:43,NEW0000169,NEW0000135,21187.57,net_banking,payment
MOCK_001224,2026-05-09T11:40:23,NEW0000195,NEW0000210,37570.44,RTGS,debit
MOCK_001225,2026-05-09T06:37:41,800422350,80071E780,186648.12,NEFT,cash_in
MOCK_001226,2026-05-06T17:19:23,NEW0000063,NEW0000196,145039.47,net_banking,cash_in
MOCK_001227,2026-05-20T02:36:08,922D3093,NEW0000145,108739.42,cheque,debit
MOCK_001228,2026-05-24T16:52:17,NEW0000009,NEW0000158,28757.79,UPI,debit
MOCK_001229,2026-05-17T23:27:19,472B9107,922D3093,445099.24,RTGS,cash_out
MOCK_001230,2026-05-05T02:44:01,868A4181,457A1192,264552.99,RTGS,cash_out
MOCK_001231,2026-05-13T03:25:41,800043C00,605E6253,113055.36,branch_cash,cash_in
MOCK_001232,2026-05-14T01:58:08,NEW0000013,NEW0000137,54356.41,net_banking,cash_out
MOCK_001233,2026-05-18T10:32:28,NEW0000054,NEW0000001,441789.3,IMPS,transfer
MOCK_001234,2026-05-17T01:53:30,618A9717,714B6082,450499.9,RTGS,payment
MOCK_001235,2026-05-21T10:36:41,NEW0000170,NEW0000030,244539.03,net_banking,payment
MOCK_001236,2026-05-25T08:42:27,NEW0000049,NEW0000102,363000.02,branch_cash,payment
MOCK_001237,2026-05-08T13:13:10,868A4181,NEW0000032,172066.83,UPI,payment
MOCK_001238,2026-05-01T09:21:15,NEW0000204,238A9883,217169.91,cheque,cash_in
MOCK_001239,2026-05-08T09:40:13,NEW0000049,909E1852,364626.99,RTGS,payment
MOCK_001240,2026-05-13T00:11:19,NEW0000010,NEW0000179,333168.56,branch_cash,payment
MOCK_001241,2026-05-30T15:59:01,868A4181,NEW0000128,90602.31,RTGS,payment
MOCK_001242,2026-05-08T02:20:45,930B2367,457A1192,213157.23,IMPS,transfer
MOCK_001243,2026-05-12T05:37:57,NEW0000097,472B9107,110895.4,branch_cash,cash_out
MOCK_001244,2026-05-06T08:13:23,NEW0000013,NEW0000077,134630.35,cheque,cash_in
MOCK_001245,2026-05-09T19:45:21,NEW0000063,800422350,20454.16,UPI,cash_in
MOCK_001246,2026-05-05T21:23:45,8003479D0,238A9883,215459.45,cheque,cash_out
MOCK_001247,2026-05-01T15:55:00,472B9107,289C9503,341483.93,RTGS,cash_in
MOCK_001248,2026-05-26T16:10:08,073A8578,NEW0000150,302360.86,IMPS,cash_in
MOCK_001249,2026-05-07T08:01:35,80071E780,868A4181,314783.02,NEFT,transfer
MOCK_001250,2026-05-22T15:21:34,130B7545,NEW0000049,462751.06,NEFT,debit
MOCK_001251,2026-05-10T19:20:45,NEW0000077,NEW0000194,266783.44,RTGS,transfer
MOCK_001252,2026-05-28T04:51:01,714B6082,005B7236,487563.33,ATM,cash_out
MOCK_001253,2026-05-24T10:31:36,NEW0000030,NEW0000017,209507.89,UPI,payment
MOCK_001254,2026-05-03T04:56:51,80052F960,NEW0000074,477901.9,UPI,payment
MOCK_001255,2026-05-25T22:15:23,NEW0000101,8006524E0,485769.49,RTGS,cash_out
MOCK_001256,2026-05-20T11:01:22,NEW0000098,80071E780,303613.12,IMPS,payment
MOCK_001257,2026-05-01T10:19:27,NEW0000200,80052F960,439578.72,net_banking,debit
MOCK_001258,2026-05-15T09:17:19,NEW0000134,NEW0000210,354130.27,NEFT,payment
MOCK_001259,2026-05-08T04:35:41,8006524E0,618A9717,471023.58,cheque,payment
MOCK_001260,2026-05-11T04:38:08,800422350,NEW0000063,267302.12,UPI,cash_in
MOCK_001261,2026-05-27T15:57:06,NEW0000094,614B5989,132026.45,RTGS,cash_out
MOCK_001262,2026-05-01T12:07:35,NEW0000075,800422350,411967.65,IMPS,cash_in
MOCK_001263,2026-05-29T07:32:54,216B4120,605E6253,53230.3,branch_cash,cash_in
MOCK_001264,2026-05-22T11:10:57,NEW0000162,NEW0000052,110327.31,cheque,payment
MOCK_001265,2026-05-12T05:58:37,NEW0000049,545A5242,364908.65,branch_cash,cash_in
MOCK_001266,2026-05-23T07:13:41,8003479D0,549B9965,92522.16,RTGS,payment
MOCK_001267,2026-05-02T00:31:18,NEW0000292,611C3534,155087.01,RTGS,cash_out
MOCK_001268,2026-05-21T16:47:10,NEW0000048,063A7560,122634.46,branch_cash,transfer
MOCK_001269,2026-05-30T06:53:16,NEW0000035,NEW0000003,49873.97,branch_cash,transfer
MOCK_001270,2026-05-03T02:57:39,922D3093,NEW0000164,66098.2,NEFT,cash_in
MOCK_001271,2026-05-06T03:53:37,NEW0000074,922D3093,271189.66,ATM,transfer
MOCK_001272,2026-05-08T22:04:37,8003479D0,NEW0000113,153699.42,net_banking,payment
MOCK_001273,2026-05-27T09:21:17,8006524E0,NEW0000160,61546.53,UPI,transfer
MOCK_001274,2026-05-07T21:14:59,868A4181,714B6082,615.2,IMPS,transfer
MOCK_001275,2026-05-14T22:12:00,80071E780,130B7545,112949.94,branch_cash,transfer
MOCK_001276,2026-05-18T08:17:37,NEW0000010,611C3534,38154.21,ATM,transfer
MOCK_001277,2026-05-08T08:02:51,8001A4930,NEW0000154,89042.11,ATM,debit
MOCK_001278,2026-05-15T15:20:50,NEW0000013,289C9503,312382.89,cheque,cash_in
MOCK_001279,2026-05-18T22:02:50,NEW0000069,NEW0000169,466441.59,NEFT,transfer
MOCK_001280,2026-05-16T13:07:31,NEW0000038,NEW0000037,73898.61,net_banking,cash_out
MOCK_001281,2026-05-14T12:26:53,NEW0000028,NEW0000292,72342.46,ATM,payment
MOCK_001282,2026-05-21T13:48:00,80071E780,800043C00,240649.46,branch_cash,debit
MOCK_001283,2026-05-12T22:30:13,NEW0000085,130B7545,191598.77,net_banking,debit
MOCK_001284,2026-05-19T16:07:23,8006524E0,NEW0000210,41818.02,branch_cash,debit
MOCK_001285,2026-05-05T05:39:13,80052F960,NEW0000056,117604.18,UPI,payment
MOCK_001286,2026-05-07T11:38:48,NEW0000004,8003479D0,460452.84,UPI,cash_in
MOCK_001287,2026-05-23T08:23:28,605E6253,NEW0000075,72078.68,branch_cash,payment
MOCK_001288,2026-05-06T16:35:22,NEW0000210,233C9131,481026.37,RTGS,cash_out
MOCK_001289,2026-05-03T15:00:41,NEW0000178,NEW0000095,350703.87,NEFT,cash_out
MOCK_001290,2026-05-07T20:36:00,NEW0000040,073A8578,39505.86,NEFT,transfer
MOCK_001291,2026-05-23T19:18:56,714B6082,549B9965,371781.53,cheque,cash_out
MOCK_001292,2026-05-01T15:23:24,NEW0000204,130B7545,143391.67,RTGS,transfer
MOCK_001293,2026-05-25T10:22:54,NEW0000008,NEW0000044,80182.79,branch_cash,cash_out
MOCK_001294,2026-05-28T18:30:15,NEW0000116,005B7236,250941.2,IMPS,cash_out
MOCK_001295,2026-05-19T07:53:22,NEW0000069,NEW0000133,488963.36,RTGS,payment
MOCK_001296,2026-05-28T03:37:30,800422350,549B9965,302545.65,NEFT,cash_out
MOCK_001297,2026-05-09T00:02:03,130B7545,NEW0000097,27345.28,ATM,cash_out
MOCK_001298,2026-05-30T06:46:02,868A4181,073A8578,389400.84,ATM,transfer
MOCK_001299,2026-05-11T06:53:34,8001D2320,063A7560,298559.41,cheque,payment
MOCK_001300,2026-05-14T01:36:12,NEW0000074,NEW0000061,42528.83,UPI,debit
MOCK_001301,2026-05-05T12:35:54,NEW0000123,NEW0000244,471755.14,UPI,cash_in
MOCK_001302,2026-05-19T23:07:48,NEW0000101,NEW0000244,362846.81,RTGS,transfer
MOCK_001303,2026-05-08T06:58:48,118C2559,525E1591,11852.42,branch_cash,cash_out
MOCK_001304,2026-05-23T11:33:28,618A9717,8002BA920,39385.64,NEFT,payment
MOCK_001305,2026-05-08T19:38:00,NEW0000174,NEW0000196,496708.38,ATM,cash_out
MOCK_001306,2026-05-21T22:02:11,NEW0000086,909E1852,20016.05,branch_cash,payment
MOCK_001307,2026-05-28T12:29:14,909E1852,NEW0000039,313898.55,net_banking,transfer
MOCK_001308,2026-05-27T13:27:34,NEW0000036,NEW0000079,433768.16,NEFT,cash_out
MOCK_001309,2026-05-08T20:07:44,NEW0000244,611C3534,34090.24,ATM,cash_in
MOCK_001310,2026-05-13T12:31:35,549B9965,NEW0000117,493071.79,cheque,cash_out
MOCK_001311,2026-05-24T16:51:46,NEW0000035,NEW0000145,19805.92,cheque,cash_out
MOCK_001312,2026-05-22T09:36:05,909E1852,NEW0000033,183372.47,ATM,cash_in
MOCK_001313,2026-05-03T01:43:14,714B6082,005B7236,310310.66,UPI,payment
MOCK_001314,2026-05-15T02:38:38,NEW0000143,868A4181,187917.09,branch_cash,transfer
MOCK_001315,2026-05-23T14:47:12,NEW0000145,NEW0000089,234249.66,net_banking,transfer
MOCK_001316,2026-05-22T00:36:53,NEW0000292,930B2367,99743.51,ATM,transfer
MOCK_001317,2026-05-24T02:50:09,238A9883,80052F960,57172.07,net_banking,transfer
MOCK_001318,2026-05-16T13:02:40,8003479D0,928C4969,284107.6,branch_cash,transfer
MOCK_001319,2026-05-11T08:39:11,NEW0000092,NEW0000121,27048.22,UPI,cash_out
MOCK_001320,2026-05-04T08:41:33,NEW0000074,8002BA920,136959.92,NEFT,cash_in
MOCK_001321,2026-05-11T09:27:01,NEW0000115,NEW0000134,334825.5,cheque,payment
MOCK_001322,2026-05-17T14:28:52,NEW0000023,NEW0000109,481683.25,cheque,payment
MOCK_001323,2026-05-08T19:12:59,714B6082,8006524E0,482795.26,branch_cash,cash_in
MOCK_001324,2026-05-28T05:30:20,NEW0000146,922D3093,391538.36,IMPS,transfer
MOCK_001325,2026-05-16T08:46:01,NEW0000148,NEW0000082,7103.25,net_banking,payment
MOCK_001326,2026-05-20T17:28:29,NEW0000244,575E8550,131408.72,UPI,cash_out
MOCK_001327,2026-05-29T01:51:29,NEW0000032,NEW0000163,48732.05,IMPS,payment
MOCK_001328,2026-05-19T07:53:07,8006524E0,NEW0000153,108076.48,IMPS,payment
MOCK_001329,2026-05-18T15:51:04,NEW0000147,NEW0000094,8105.47,cheque,debit
MOCK_001330,2026-05-23T03:16:32,NEW0000031,NEW0000166,207032.72,ATM,cash_in
MOCK_001331,2026-05-17T07:15:58,NEW0000109,NEW0000049,56698.87,RTGS,cash_out
MOCK_001332,2026-05-27T08:21:52,549B9965,8001D2320,217943.72,cheque,cash_out
MOCK_001333,2026-05-05T06:05:05,NEW0000179,NEW0000025,402971.82,NEFT,transfer
MOCK_001334,2026-05-25T02:21:13,NEW0000157,NEW0000026,374974.34,NEFT,cash_out
MOCK_001335,2026-05-11T06:50:51,618A9717,NEW0000107,111447.46,net_banking,debit
MOCK_001336,2026-05-18T00:29:40,457A1192,NEW0000031,483808.37,net_banking,cash_out
MOCK_001337,2026-05-20T05:09:01,NEW0000165,NEW0000189,3812.49,ATM,payment
MOCK_001338,2026-05-15T22:08:35,NEW0000280,NEW0000067,419243.7,branch_cash,payment
MOCK_001339,2026-05-08T10:41:42,714B6082,216B4120,395257.16,ATM,cash_in
MOCK_001340,2026-05-27T23:29:00,NEW0000200,NEW0000061,486745.43,IMPS,debit
MOCK_001341,2026-05-21T19:56:26,NEW0000013,NEW0000147,64443.94,branch_cash,payment
MOCK_001342,2026-05-12T05:05:56,NEW0000244,NEW0000013,49797.97,RTGS,debit
MOCK_001343,2026-05-13T15:11:24,NEW0000200,NEW0000195,418670.57,RTGS,cash_in
MOCK_001344,2026-05-29T19:13:51,8001A4930,922D3093,76532.78,NEFT,debit
MOCK_001345,2026-05-18T09:14:29,118C2559,NEW0000116,93285.72,IMPS,cash_in
MOCK_001346,2026-05-13T15:28:51,495E4167,NEW0000096,329632.26,cheque,transfer
MOCK_001347,2026-05-06T00:29:31,NEW0000160,013C2991,55474.65,NEFT,transfer
MOCK_001348,2026-05-04T18:09:21,005B7236,NEW0000023,247127.58,ATM,payment
MOCK_001349,2026-05-04T13:43:19,800043C00,NEW0000105,243263.78,NEFT,payment
MOCK_001350,2026-05-22T21:18:41,NEW0000096,NEW0000162,404276.44,RTGS,cash_in
MOCK_001351,2026-05-30T10:48:14,549B9965,NEW0000161,427405.92,NEFT,cash_in
MOCK_001352,2026-05-27T12:41:54,NEW0000123,NEW0000153,2517.23,cheque,transfer
MOCK_001353,2026-05-25T20:13:32,216B4120,80026B6A0,380482.88,IMPS,cash_in
MOCK_001354,2026-05-11T16:02:24,928C4969,233C9131,41730.55,RTGS,cash_in
MOCK_001355,2026-05-27T18:32:26,457A1192,NEW0000089,325965.75,net_banking,cash_out
MOCK_001356,2026-05-09T09:30:44,930B2367,NEW0000064,98946.24,cheque,cash_out
MOCK_001357,2026-05-10T23:48:41,605E6253,8001D2320,476881.5,net_banking,cash_out
MOCK_001358,2026-05-16T11:22:08,NEW0000108,NEW0000280,311459.25,branch_cash,cash_out
MOCK_001359,2026-05-04T02:52:32,NEW0000054,NEW0000074,224707.2,UPI,debit
MOCK_001360,2026-05-26T18:04:30,714B6082,130B7545,176133.15,UPI,transfer
MOCK_001361,2026-05-18T08:48:09,NEW0000244,549B9965,122666.62,IMPS,cash_in
MOCK_001362,2026-05-16T11:10:59,605E6253,922D3093,344149.32,ATM,payment
MOCK_001363,2026-05-04T05:10:10,NEW0000244,NEW0000143,192801.59,IMPS,debit
MOCK_001364,2026-05-04T15:10:35,8005FF2D0,238A9883,286978.46,branch_cash,cash_out
MOCK_001365,2026-05-24T23:28:30,NEW0000244,800422350,249330.5,cheque,cash_out
MOCK_001366,2026-05-29T16:45:51,545A5242,NEW0000244,191434.93,UPI,cash_in
MOCK_001367,2026-05-14T19:18:36,NEW0000200,NEW0000118,65537.71,branch_cash,transfer
MOCK_001368,2026-05-01T18:57:30,NEW0000135,130B7545,34736.36,NEFT,cash_out
MOCK_001369,2026-05-20T10:26:05,NEW0000070,NEW0000054,39892.81,ATM,cash_out
MOCK_001370,2026-05-24T22:46:43,NEW0000100,NEW0000145,424337.67,NEFT,cash_in
MOCK_001371,2026-05-01T12:06:44,NEW0000026,800422350,69375.82,ATM,cash_out
MOCK_001372,2026-05-27T02:18:03,8001A4930,073A8578,494782.62,UPI,cash_in
MOCK_001373,2026-05-04T15:25:49,NEW0000011,472B9107,131870.93,branch_cash,cash_in
MOCK_001374,2026-05-07T03:08:13,NEW0000035,NEW0000010,159673.15,RTGS,debit
MOCK_001375,2026-05-06T22:34:30,NEW0000105,NEW0000171,260886.63,IMPS,debit
MOCK_001376,2026-05-24T10:23:37,800043C00,NEW0000082,112923.0,cheque,cash_in
MOCK_001377,2026-05-10T23:52:50,NEW0000090,495E4167,347485.58,NEFT,cash_out
MOCK_001378,2026-05-19T16:37:39,922D3093,NEW0000119,93966.84,NEFT,cash_in
MOCK_001379,2026-05-16T05:05:23,013C2991,NEW0000131,380246.37,cheque,cash_out
MOCK_001380,2026-05-11T14:54:10,NEW0000129,233C9131,458349.46,branch_cash,cash_out
MOCK_001381,2026-05-10T02:58:54,NEW0000131,930B2367,34328.97,branch_cash,payment
MOCK_001382,2026-05-23T09:03:01,NEW0000147,NEW0000037,438099.36,NEFT,payment
MOCK_001383,2026-05-24T02:51:37,NEW0000145,216B4120,330946.13,net_banking,cash_in
MOCK_001384,2026-05-11T07:04:29,8005FF2D0,NEW0000013,75318.52,branch_cash,debit
MOCK_001385,2026-05-03T09:14:44,545A5242,868A4181,324314.39,branch_cash,payment
MOCK_001386,2026-05-26T16:59:07,930B2367,NEW0000280,303727.99,branch_cash,transfer
MOCK_001387,2026-05-11T15:49:44,NEW0000165,NEW0000010,57602.8,UPI,debit
MOCK_001388,2026-05-11T23:51:03,063A7560,NEW0000280,441301.32,branch_cash,cash_out
MOCK_001389,2026-05-14T00:33:13,NEW0000210,NEW0000177,247590.88,RTGS,payment
MOCK_001390,2026-05-01T03:37:11,611C3534,NEW0000073,47130.34,net_banking,cash_in
MOCK_001391,2026-05-04T08:55:13,NEW0000176,NEW0000244,83331.06,ATM,cash_out
MOCK_001392,2026-05-17T05:12:04,922D3093,NEW0000109,10423.22,cheque,transfer
MOCK_001393,2026-05-18T02:16:37,NEW0000049,NEW0000152,484771.07,UPI,cash_out
MOCK_001394,2026-05-28T12:54:49,NEW0000120,216B4120,340026.33,cheque,payment
MOCK_001395,2026-05-05T13:24:47,8001D2320,NEW0000198,50005.23,ATM,cash_out
MOCK_001396,2026-05-24T14:48:20,NEW0000054,NEW0000065,126775.89,net_banking,transfer
MOCK_001397,2026-05-29T22:05:29,NEW0000077,NEW0000132,242182.58,cheque,debit
MOCK_001398,2026-05-11T16:36:58,NEW0000005,714B6082,329686.86,RTGS,cash_in
MOCK_001399,2026-05-21T21:49:32,495E4167,80052F960,179716.37,NEFT,payment
MOCK_001400,2026-05-27T10:52:25,NEW0000096,NEW0000070,449611.7,net_banking,debit
MOCK_001401,2026-05-19T23:34:42,575E8550,NEW0000204,294578.03,cheque,cash_in
MOCK_001402,2026-05-30T17:27:35,013C2991,NEW0000204,61489.4,net_banking,debit
MOCK_001403,2026-05-25T05:17:31,NEW0000088,922D3093,463617.24,RTGS,cash_out
MOCK_001404,2026-05-28T02:16:52,NEW0000133,NEW0000159,332163.52,cheque,cash_out
MOCK_001405,2026-05-11T13:12:08,611C3534,618A9717,141515.82,NEFT,transfer
MOCK_001406,2026-05-01T00:44:51,922D3093,289C9503,24960.52,RTGS,cash_in
MOCK_001407,2026-05-28T05:19:12,NEW0000128,NEW0000196,77526.96,NEFT,cash_in
MOCK_001408,2026-05-04T22:02:35,NEW0000292,013C2991,145408.1,UPI,cash_out
MOCK_001409,2026-05-19T18:00:11,NEW0000063,NEW0000163,211287.42,NEFT,cash_in
MOCK_001410,2026-05-22T03:45:45,NEW0000152,NEW0000200,339464.82,ATM,debit
MOCK_001411,2026-05-21T05:02:20,605E6253,233C9131,277146.34,cheque,cash_in
MOCK_001412,2026-05-27T11:56:19,NEW0000200,NEW0000118,91694.25,branch_cash,transfer
MOCK_001413,2026-05-18T08:35:11,545A5242,NEW0000128,234194.75,branch_cash,cash_out
MOCK_001414,2026-05-02T06:47:02,714B6082,8005FF2D0,478746.3,branch_cash,transfer
MOCK_001415,2026-05-29T04:07:28,NEW0000157,NEW0000062,256108.28,RTGS,debit
MOCK_001416,2026-05-20T01:28:52,NEW0000200,NEW0000013,62976.66,UPI,cash_out
MOCK_001417,2026-05-05T02:38:05,NEW0000132,800422350,27355.83,NEFT,cash_in
MOCK_001418,2026-05-17T02:00:04,611C3534,80052F960,432158.42,NEFT,debit
MOCK_001419,2026-05-10T22:55:02,NEW0000189,NEW0000179,258136.85,net_banking,payment
MOCK_001420,2026-05-15T14:33:53,575E8550,NEW0000039,314123.45,UPI,cash_out
MOCK_001421,2026-05-08T10:17:01,NEW0000051,922D3093,301899.29,NEFT,debit
MOCK_001422,2026-05-25T13:18:17,928C4969,216B4120,221913.5,UPI,transfer
MOCK_001423,2026-05-27T12:58:26,8003479D0,NEW0000060,130143.16,net_banking,debit
MOCK_001424,2026-05-07T21:04:34,8002BA920,NEW0000047,409276.86,IMPS,payment
MOCK_001425,2026-05-24T07:47:02,80052F960,8003479D0,145025.19,NEFT,debit
MOCK_001426,2026-05-06T05:03:19,289C9503,80071E780,231987.21,branch_cash,payment
MOCK_001427,2026-05-01T12:50:19,NEW0000145,80071E780,290273.23,UPI,debit
MOCK_001428,2026-05-23T06:00:59,NEW0000054,NEW0000119,138459.25,RTGS,cash_in
MOCK_001429,2026-05-26T11:44:03,525E1591,614B5989,195318.26,NEFT,payment
MOCK_001430,2026-05-17T11:18:09,NEW0000090,NEW0000144,229746.28,RTGS,cash_in
MOCK_001431,2026-05-04T07:28:13,NEW0000168,930B2367,458080.85,net_banking,cash_out
MOCK_001432,2026-05-25T14:40:29,NEW0000155,NEW0000147,387701.25,cheque,payment
MOCK_001433,2026-05-29T08:59:02,NEW0000150,NEW0000089,308741.34,branch_cash,transfer
MOCK_001434,2026-05-06T03:45:20,NEW0000292,868A4181,249721.96,net_banking,cash_in
MOCK_001435,2026-05-12T11:40:44,NEW0000197,NEW0000187,52724.85,RTGS,cash_out
MOCK_001436,2026-05-30T16:55:09,NEW0000107,NEW0000015,125249.42,UPI,transfer
MOCK_001437,2026-05-09T10:48:10,073A8578,NEW0000007,160586.4,net_banking,cash_out
MOCK_001438,2026-05-10T12:01:40,NEW0000074,457A1192,126254.95,net_banking,cash_in
MOCK_001439,2026-05-10T08:02:27,118C2559,80026B6A0,43018.29,UPI,transfer
MOCK_001440,2026-05-20T19:23:10,233C9131,NEW0000092,284151.83,NEFT,cash_in
MOCK_001441,2026-05-26T15:20:40,NEW0000292,NEW0000186,248092.77,IMPS,debit
MOCK_001442,2026-05-28T02:55:46,NEW0000128,909E1852,426712.27,NEFT,cash_out
MOCK_001443,2026-05-04T19:02:38,80071E780,NEW0000145,63604.92,cheque,transfer
MOCK_001444,2026-05-17T01:32:58,NEW0000210,8006524E0,11281.01,cheque,cash_in
MOCK_001445,2026-05-14T23:37:28,NEW0000054,8001D2320,37397.81,IMPS,debit
MOCK_001446,2026-05-03T17:59:59,NEW0000128,909E1852,272975.35,NEFT,debit
MOCK_001447,2026-05-17T09:51:04,005B7236,NEW0000008,210708.63,IMPS,cash_in
MOCK_001448,2026-05-17T00:01:21,NEW0000015,8005FF2D0,462087.89,UPI,payment
MOCK_001449,2026-05-02T17:11:59,NEW0000200,NEW0000179,172929.33,NEFT,cash_out
MOCK_001450,2026-05-24T05:48:33,909E1852,NEW0000141,473300.87,cheque,transfer
MOCK_001451,2026-05-18T00:04:47,800043C00,130B7545,215763.47,cheque,payment
MOCK_001452,2026-05-26T22:22:17,800422350,457A1192,304073.37,branch_cash,transfer
MOCK_001453,2026-05-07T01:54:43,800422350,80071E780,214865.03,branch_cash,debit
MOCK_001454,2026-05-18T20:24:41,545A5242,909E1852,175901.03,ATM,cash_out
MOCK_001455,2026-05-01T11:42:31,NEW0000060,013C2991,113570.67,UPI,transfer
MOCK_001456,2026-05-03T18:00:26,NEW0000063,NEW0000019,63366.68,RTGS,cash_in
MOCK_001457,2026-05-15T04:41:07,NEW0000054,NEW0000062,64866.83,branch_cash,cash_out
MOCK_001458,2026-05-27T09:23:37,NEW0000168,005B7236,102938.42,ATM,payment
MOCK_001459,2026-05-27T18:26:03,472B9107,NEW0000199,146348.78,IMPS,debit
MOCK_001460,2026-05-06T01:36:33,NEW0000081,NEW0000128,27008.23,branch_cash,debit
MOCK_001461,2026-05-26T07:00:11,8001A4930,233C9131,115275.66,IMPS,transfer
MOCK_001462,2026-05-22T08:57:37,8002BA920,495E4167,324957.54,net_banking,transfer
MOCK_001463,2026-05-19T15:35:53,618A9717,013C2991,150213.42,NEFT,transfer
MOCK_001464,2026-05-19T13:44:51,909E1852,216B4120,192337.78,UPI,payment
MOCK_001465,2026-05-03T12:53:12,549B9965,NEW0000136,330204.62,UPI,debit
MOCK_001466,2026-05-17T07:43:21,NEW0000006,NEW0000193,461350.11,cheque,debit
MOCK_001467,2026-05-22T01:44:06,216B4120,909E1852,432872.49,UPI,transfer
MOCK_001468,2026-05-26T23:02:31,NEW0000292,NEW0000073,231756.63,cheque,payment
MOCK_001469,2026-05-07T09:38:34,NEW0000119,NEW0000060,453857.22,cheque,cash_in
MOCK_001470,2026-05-17T09:15:13,495E4167,NEW0000075,285545.61,UPI,debit
MOCK_001471,2026-05-30T12:22:13,NEW0000280,NEW0000167,6179.43,cheque,debit
MOCK_001472,2026-05-23T11:06:46,NEW0000067,NEW0000113,8643.17,UPI,cash_out
MOCK_001473,2026-05-11T13:48:17,NEW0000054,8005FF2D0,204311.36,NEFT,cash_in
MOCK_001474,2026-05-22T09:08:57,NEW0000141,063A7560,89910.16,cheque,cash_in
